"id","name","category","subcategory","description","price","image_url","in_stock","created_at","updated_at","brand","series","material","features","specifications","dimensions","weight","color","model","sku","capacity","variants"
"1059","Mug Printed 217","Household","Bath Mug","Mug Printed 217 from Bath Mug",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya",,,,,,,,,,,
"1044","Mug Square 100","Household","Bath Mug","Mug Square 100 from Mug Square",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Square",,,,,,,,,,
"1045","Mug Square 150","Household","Bath Mug","Mug Square 150 from Mug Square",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Square",,,,,,,,,,
"1046","Mug Square Printed 100","Household","Bath Mug","Mug Square Printed 100 from Mug Square",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Square",,,,,,,,,,
"1047","Mug Square Printed 150","Household","Bath Mug","Mug Square Printed 150 from Mug Square",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Square",,,,,,,,,,
"1048","Mug Stallio 1000","Household","Bath Mug","Mug Stallio 1000 from Mug Stallio",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Stallio",,,,,,,,,,
"1049","Mug Stallio 1500","Household","Bath Mug","Mug Stallio 1500 from Mug Stallio",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Stallio",,,,,,,,,,
"1050","Mug Stallio 2000","Household","Bath Mug","Mug Stallio 2000 from Mug Stallio",,,"true",2025-07-27T07:05:49.282Z,2025-07-27T07:05:49.282Z,"Shivaya","Mug Stallio",,,,,,,,,,
"1249","11 + 1 PC","Household","Bathroom Accessories","11 + 1 PC from Glamour Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Glamour Bathroom Set",,,,,,,,,,
"1250","11 PC","Household","Bathroom Accessories","11 PC from Maxx Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Maxx Bathroom Set",,,,,,,,,,
"1253","6 PC","Household","Bathroom Accessories","6 PC from Galaxy Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Galaxy Bathroom Set",,,,,,,,,,
"1254","6 PC","Household","Bathroom Accessories","6 PC from Sunshine Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Sunshine Bathroom Set",,,,,,,,,,
"1255","6 PC","Household","Bathroom Accessories","6 PC from Ronak Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Ronak Bathroom Set",,,,,,,,,,
"1256","6 PC","Household","Bathroom Accessories","6 PC from Glory Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Glory Bathroom Set",,,,,,,,,,
"1252","8 + 1 PC","Household","Bathroom Accessories","8 + 1 PC from Supreme Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Supreme Bathroom Set",,,,,,,,,,
"1251","9 + 1 PC","Household","Bathroom Accessories","9 + 1 PC from Grand Bathroom Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Grand Bathroom Set",,,,,,,,,,
"5023","Comb","Household","Combs","Comb from Combs",,,"true",2025-07-27T07:05:49.312Z,2025-07-27T07:05:49.312Z,"Shivaya",,,,,,,"White",,,,"[object Object], [object Object]"
"5013","Dental Kit","Household","Dental & Oral Care","Complete dental kit (toothpaste+toothbrush) in printed box for hotels. MOQ 500 sets.",,,"true",2025-07-27T07:05:49.312Z,2025-07-27T07:05:49.312Z,"Shivaya",,,,,,,,,,,
"5015","Plastic Toothbrush","Household","Dental & Oral Care","Standard white hotel-use toothbrushes.",,,"true",2025-07-27T07:05:49.312Z,2025-07-27T07:05:49.312Z,"Shivaya",,,,,,,,,,,
"5012","Toothpaste","Household","Dental & Oral Care","Available in leading Indian brands. Small tubes ideal for one-time hotel guest use.",,,"true",2025-07-27T07:05:49.312Z,2025-07-27T07:05:49.312Z,"Shivaya",,,,,,,,,,,
"5014","Wooden Toothbrush","Household","Dental & Oral Care","Eco-friendly bamboo/wooden toothbrush for sustainable hotel amenities.",,,"true",2025-07-27T07:05:49.312Z,2025-07-27T07:05:49.312Z,"Shivaya",,"Wood",,,,,,,,,
"5010","Disposable Slippers (Green Logo)","Household","Disposable Slippers","Branded with a green logo, these are also suitable for hotels and guest rooms.",,,"true",2025-07-27T07:05:49.311Z,2025-07-27T07:05:49.311Z,"Shivaya",,,"Soft, breathable material, Non-slip sole for all surfaces, Green logo branding",,,,,,,,
"5009","Disposable Slippers (Regular)","Household","Disposable Slippers","Comfortable, hygienic slippers for hotels, spas, salons, or guest use.",,,"true",2025-07-27T07:05:49.311Z,2025-07-27T07:05:49.311Z,"Shivaya",,,"Soft, breathable material, Non-slip sole for safety on various surfaces, Unisex – suitable for men and women",,,,,,,,
"1272","13 PC","Household","Donga & Bowl","13 PC from Plaza Bowl Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Plaza Bowl Set",,,,,,,,,,
"1273","13 PC","Household","Donga & Bowl","13 PC from Vivo Bowl Set",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Vivo Bowl Set",,,,,,,,,,
"1267","Serving Bowl 1","Household","Donga & Bowl","Serving Bowl 1 from Serving Bowl",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Serving Bowl",,,,,,,,,,
"1268","Serving Bowl 2","Household","Donga & Bowl","Serving Bowl 2 from Serving Bowl",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Serving Bowl",,,,,,,,,,
"1269","Serving Bowl 2 Deluxe Printed","Household","Donga & Bowl","Serving Bowl 2 Deluxe Printed from Serving Bowl",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Serving Bowl",,,,,,,,,,
"1270","Serving Bowl 3 Deluxe","Household","Donga & Bowl","Serving Bowl 3 Deluxe from Serving Bowl",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Serving Bowl",,,,,,,,,,
"1271","Serving Bowl 3 Deluxe Printed","Household","Donga & Bowl","Serving Bowl 3 Deluxe Printed from Serving Bowl",,,"true",2025-07-27T07:05:49.288Z,2025-07-27T07:05:49.288Z,"Shivaya","Serving Bowl",,,,,,,,,,
"1215","Dome 1060","Household","Dustbins & Waste Management","Dome 1060 from Dome",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Dome",,,,,,,,,,
"1221","Drum 1032","Household","Dustbins & Waste Management","Drum 1032 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1218","Drum 1042","Household","Dustbins & Waste Management","Drum 1042 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1219","Drum 1060","Household","Dustbins & Waste Management","Drum 1060 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1220","Drum 1080","Household","Dustbins & Waste Management","Drum 1080 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1222","Drum 1100","Household","Dustbins & Waste Management","Drum 1100 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1217","Drum 1125","Household","Dustbins & Waste Management","Drum 1125 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1216","Drum 125","Household","Dustbins & Waste Management","Drum 125 from Drums",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Drums",,,,,,,,,,
"1204","Paddle Bin 006 (Printed Option)","Household","Dustbins & Waste Management","Paddle Bin 006 (Printed Option) from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1205","Paddle Bin 007 (Printed Dot)","Household","Dustbins & Waste Management","Paddle Bin 007 (Printed Dot) from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1206","Paddle Bin 008 (Printed)","Household","Dustbins & Waste Management","Paddle Bin 008 (Printed) from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1207","Paddle Bin 009 (16.5 Ltr, Printed Option)","Household","Dustbins & Waste Management","Paddle Bin 009 (16.5 Ltr, Printed Option) from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1208","Paddle Bin New Dot 007","Household","Dustbins & Waste Management","Paddle Bin New Dot 007 from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1209","Paddle Bin New Dot 008","Household","Dustbins & Waste Management","Paddle Bin New Dot 008 from Paddle Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Paddle Bin",,,,,,,,,,
"1211","Swing Bin 1032","Household","Dustbins & Waste Management","Swing Bin 1032 from Swing Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Swing Bin",,,,,,,,,,
"1212","Swing Bin 1042","Household","Dustbins & Waste Management","Swing Bin 1042 from Swing Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Swing Bin",,,,,,,,,,
"1214","Swing Bin 1060","Household","Dustbins & Waste Management","Swing Bin 1060 from Swing Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Swing Bin",,,,,,,,,,
"1213","Swing Bin 1080","Household","Dustbins & Waste Management","Swing Bin 1080 from Swing Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Swing Bin",,,,,,,,,,
"1210","Swing Bin 1125","Household","Dustbins & Waste Management","Swing Bin 1125 from Swing Bin",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Swing Bin",,,,,,,,,,
"1202","WPB 1113 (11 Ltr)","Household","Dustbins & Waste Management","WPB 1113 (11 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1195","WPB 900 (10 Ltr)","Household","Dustbins & Waste Management","WPB 900 (10 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1196","WPB 901 (8 Ltr)","Household","Dustbins & Waste Management","WPB 901 (8 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1197","WPB 902 (5 Ltr)","Household","Dustbins & Waste Management","WPB 902 (5 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1198","WPB 903 (6 Ltr)","Household","Dustbins & Waste Management","WPB 903 (6 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1199","WPB 904 (7 Ltr)","Household","Dustbins & Waste Management","WPB 904 (7 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1200","WPB 905 (8 Ltr, Printed)","Household","Dustbins & Waste Management","WPB 905 (8 Ltr, Printed) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1201","WPB 906 (10 Ltr)","Household","Dustbins & Waste Management","WPB 906 (10 Ltr) from Waste Paper Basket",,,"true",2025-07-27T07:05:49.286Z,2025-07-27T07:05:49.286Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1203","WPB with Lid 1113","Household","Dustbins & Waste Management","WPB with Lid 1113 from Waste Paper Basket",,,"true",2025-07-27T07:05:49.287Z,2025-07-27T07:05:49.287Z,"Shivaya","Waste Paper Basket",,,,,,,,,,
"1136","Alaska 1000 ml (SRD)","Household","Fridge Bottles","Alaska 1000 ml (SRD) from Naigara/Ocean/Alaska",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Naigara/Ocean/Alaska",,,,,,,,,,
"1119","Blossom (P) 1000 ml","Household","Fridge Bottles","Blossom (P) 1000 ml from Glassmate and Blossom",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Glassmate and Blossom",,,,,,,,,,
"1097","Brazil 1000 ml","Household","Fridge Bottles","Brazil 1000 ml from Regular Series",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Regular Series",,,,,,,,,,
"1099","Brazil 500 ml","Household","Fridge Bottles","Brazil 500 ml from Regular Series",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Regular Series",,,,,,,,,,
"1096","Canada 1000 ml","Household","Fridge Bottles","Canada 1000 ml from Regular Series",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Regular Series",,,,,,,,,,
"1091","Canada DLX 1000 ml","Household","Fridge Bottles","Canada DLX 1000 ml from DLX Series",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","DLX Series",,,,,,,,,,
"1127","Chicago 1000 ml","Household","Fridge Bottles","Chicago 1000 ml from SRI PET Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","SRI PET Bottles",,,,,,,,,,
"1117","Diamond 1000 ml","Household","Fridge Bottles","Diamond 1000 ml from Diamond",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Diamond",,,,,,,,,,
"1126","Dubai 1000 ml","Household","Fridge Bottles","Dubai 1000 ml from SRI PET Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","SRI PET Bottles",,,,,,,,,,
"1104","Flora (P) 1000 ml","Household","Fridge Bottles","Flora (P) 1000 ml from Flora",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Flora",,,,,,,,,,
"1105","Flora (P) 500 ml","Household","Fridge Bottles","Flora (P) 500 ml from Flora",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Flora",,,,,,,,,,
"1109","Ganga Flip Cap PP 1000 ml","Household","Fridge Bottles","Ganga Flip Cap PP 1000 ml from Ganga Flip Cap",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Ganga Flip Cap",,,,,,,,,,
"1110","Ganga Flip Cap PP 500 ml","Household","Fridge Bottles","Ganga Flip Cap PP 500 ml from Ganga Flip Cap",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Ganga Flip Cap",,,,,,,,,,
"1108","Ganga I Plain Cap 500 ml","Household","Fridge Bottles","Ganga I Plain Cap 500 ml from PP Bottles",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","PP Bottles",,,,,,,,,,
"1129","Germany PC Cap 1000 ml","Household","Fridge Bottles","Germany PC Cap 1000 ml from PC Cap Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","PC Cap Bottles",,,,,,,,,,
"1118","Glassmate 1000 ml","Household","Fridge Bottles","Glassmate 1000 ml from Glassmate and Blossom",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Glassmate and Blossom",,,,,,,,,,
"1131","Japan PC Cap 1000 ml","Household","Fridge Bottles","Japan PC Cap 1000 ml from PC Cap Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","PC Cap Bottles",,,,,,,,,,
"1120","Jasmin (P) 1000 ml","Household","Fridge Bottles","Jasmin (P) 1000 ml from Jasmin",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Jasmin",,,,,,,,,,
"1121","Jasmin (P) 500 ml","Household","Fridge Bottles","Jasmin (P) 500 ml from Jasmin",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Jasmin",,,,,,,,,,
"1123","Jasmin Classic Pouch Packing (3 pc)","Household","Fridge Bottles","Jasmin Classic Pouch Packing (3 pc) from SRI PET Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","SRI PET Bottles",,,,,,,,,,
"1124","Jasmine DLX (P) 1000 ml","Household","Fridge Bottles","Jasmine DLX (P) 1000 ml from SRI PET Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","SRI PET Bottles",,,,,,,,,,
"1125","Jasmine DLX (P) 500 ml","Household","Fridge Bottles","Jasmine DLX (P) 500 ml from SRI PET Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","SRI PET Bottles",,,,,,,,,,
"1113","Kaveri Flip Cap PP 1000 ml","Household","Fridge Bottles","Kaveri Flip Cap PP 1000 ml from Kaveri",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Kaveri",,,,,,,,,,
"1114","Kaveri Flip Cap PP 500 ml","Household","Fridge Bottles","Kaveri Flip Cap PP 500 ml from Kaveri",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","Kaveri",,,,,,,,,,
"1112","Kavery (Plain Cap) 500 ml","Household","Fridge Bottles","Kavery (Plain Cap) 500 ml from Kaveri",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Kaveri",,,,,,,,,,
"1111","Kavery DLX 1000 ml (3 pcs)","Household","Fridge Bottles","Kavery DLX 1000 ml (3 pcs) from Kaveri",,,"true",2025-07-27T07:05:49.283Z,2025-07-27T07:05:49.283Z,"Shivaya","Kaveri",,,,,,,,,,
"1133","Korea PC Cap 1000 ml","Household","Fridge Bottles","Korea PC Cap 1000 ml from PC Cap Bottles",,,"true",2025-07-27T07:05:49.284Z,2025-07-27T07:05:49.284Z,"Shivaya","PC Cap Bottles",,,,,,,,,,
